from,to,rel
肿瘤抑制相关基因,肿瘤,Anatomy_Disease
Glipr1,肿瘤,Anatomy_Disease
Sfrp1,肿瘤,Anatomy_Disease
GLIPR1,FTC,Anatomy_Disease
SFRP1,FTC,Anatomy_Disease
甲状腺细胞,FTC,Anatomy_Disease
CCL5,FTC,Anatomy_Disease
免疫细胞,FTC,Anatomy_Disease
抑癌基因,甲状腺肿瘤,Anatomy_Disease
BRAF,黑色素瘤,Anatomy_Disease
BRAF,乳头状甲状腺癌,Anatomy_Disease
BRAF,PTC,Anatomy_Disease
甲状腺过氧化物酶,PTC,Anatomy_Disease
甲状腺,PTC,Anatomy_Disease
LincRNA,PTC,Anatomy_Disease
AB3,MTC,Anatomy_Disease
淋巴结,DTC,Anatomy_Disease
甲状腺,DTC,Anatomy_Disease
NIS,神经母细胞瘤,Anatomy_Disease
骨骼,骨骼疾病,Anatomy_Disease
骨骼,骨质疏松,Anatomy_Disease
促甲状腺激素受体,GD,Anatomy_Disease
甲状腺刺激抗体,GD,Anatomy_Disease
TSHR,甲状腺炎,Anatomy_Disease
FOXP3基因,自身免疫性多发性腺体综合征3型,Anatomy_Disease
调节性T细胞,APS,Anatomy_Disease
TERT,肿瘤,Anatomy_Disease
BRAFV600E,肿瘤,Anatomy_Disease
甲状腺癌细胞,肿瘤,Anatomy_Disease
抑癌基因,肿瘤,Anatomy_Disease
BRAF,基因突变,Anatomy_Disease
SGLT1,葡葡糖-半乳糖吸收不良,Anatomy_Disease
SGLT2,家族性肾性糖尿,Anatomy_Disease
肾脏,家族性肾性糖尿,Anatomy_Disease
SLC5A2基因,家族性肾性糖尿,Anatomy_Disease
心血管,微血管和大血管并发症,Anatomy_Disease
眼,微血管和大血管并发症,Anatomy_Disease
肾,微血管和大血管并发症,Anatomy_Disease
神经,微血管和大血管并发症,Anatomy_Disease
牙齿,微血管和大血管并发症,Anatomy_Disease
SGLT1,家族性肾性糖尿,Anatomy_Disease
肾脏,葡葡糖-半乳糖吸收不良,Anatomy_Disease
SGLT1,2型糖尿病,Anatomy_Disease
SGLT2,2型糖尿病,Anatomy_Disease
内脏脂肪,高脂血症,Anatomy_Disease
腹部,高脂血症,Anatomy_Disease
内脏脂肪,心血管疾病,Anatomy_Disease
皮下脂肪,心血管疾病,Anatomy_Disease
皮下脂肪,脂代谢异常,Anatomy_Disease
腹部内脏脂肪,糖尿病,Anatomy_Disease
腹部脂肪,粥样硬化性心血管疾病,Anatomy_Disease
腹部脂肪,糖尿病,Anatomy_Disease
腹部脂肪,动脉斑块,Anatomy_Disease
冠脉斑块,动脉斑块,Anatomy_Disease
腹部皮下脂肪,主动脉钙化,Anatomy_Disease
腹部脂肪,冠脉斑块,Anatomy_Disease
外周皮下脂肪,主动脉斑块,Anatomy_Disease
心血管,肾脏疾病,Anatomy_Disease
脂肪,大血管并发症,Anatomy_Disease
腹内脂肪,糖尿病,Anatomy_Disease
腹部皮下脂肪,糖尿病,Anatomy_Disease
内脏脂肪,动脉斑块,Anatomy_Disease
腹部脂肪,肥胖,Anatomy_Disease
腹部,代谢异常,Anatomy_Disease
腹部,高血糖,Anatomy_Disease
内脏脂肪,高血糖,Anatomy_Disease
腹部,2型糖尿病,Anatomy_Disease
腹部,高尿酸血症,Anatomy_Disease
内脏脂肪,高尿酸血症,Anatomy_Disease
腹部内脏脂肪,大血管并发症,Anatomy_Disease
内脏脂肪,高代谢性肥胖,Anatomy_Disease
脂肪,炎症代谢性肥胖,Anatomy_Disease
肌肉,炎症代谢性肥胖,Anatomy_Disease
Th22细胞,1型糖尿病,Anatomy_Disease
Th17细胞,1型糖尿病,Anatomy_Disease
损伤性T细胞,1型糖尿病,Anatomy_Disease
Th22,2型糖尿病,Anatomy_Disease
TRB3,胰岛素瘤,Anatomy_Disease
葛根素,糖尿病,Anatomy_Disease
骨髓干细胞,糖尿病,Anatomy_Disease
辅助T细胞,糖尿病,Anatomy_Disease
胰岛素,糖耐量受损,Anatomy_Disease
脂多糖,慢性低度炎症,Anatomy_Disease
脂多糖,代谢性内毒素血症,Anatomy_Disease
脂多糖,内毒素血症,Anatomy_Disease
miR-145,糖尿病,Anatomy_Disease
miR145,胰岛素抵抗,Anatomy_Disease
miR145,代谢性炎症,Anatomy_Disease
miR145,2型糖尿病,Anatomy_Disease
miR145,肥胖,Anatomy_Disease
胰岛微循环,1型糖尿病,Anatomy_Disease
miRNA145,糖尿病,Anatomy_Disease
肺血管内皮,肺动脉高压,Anatomy_Disease
肺血管,肺动脉高压,Anatomy_Disease
肺血管内皮,甲亢,Anatomy_Disease
肺血管,甲亢,Anatomy_Disease
DHH,"46,XY-DSD",Anatomy_Disease
沙漠刺猬基因,"46,XY-DSD",Anatomy_Disease
R124Q,"46,XY-DSD",Anatomy_Disease
Leydig细胞,精原细胞瘤,Anatomy_Disease
Sertoli细胞,精原细胞瘤,Anatomy_Disease
21-羟化酶,21OHD,Anatomy_Disease
始基卵泡,Turner综合征,Anatomy_Disease
下丘脑,IHH,Anatomy_Disease
性腺,IHH,Anatomy_Disease
下丘脑,PCOS,Anatomy_Disease
性腺,精原细胞瘤,Anatomy_Disease
肾上腺,21OHD,Anatomy_Disease
睾丸,21OHD,Anatomy_Disease
HPA,IHH,Anatomy_Disease
胰升糖素样肽1,PCOS,Anatomy_Disease
GLP-1,PCOS,Anatomy_Disease
YY肽,PCOS,Anatomy_Disease
PYY,PCOS,Anatomy_Disease
21-羟化酶,21-羟化酶缺陷症,Anatomy_Disease
胰升糖素样肽1,超重,Anatomy_Disease
GLP-1,超重,Anatomy_Disease
YY肽,超重,Anatomy_Disease
PYY,超重,Anatomy_Disease
YY肽,肥胖,Anatomy_Disease
PYY,肥胖,Anatomy_Disease
心血管,超重,Anatomy_Disease
性激素,肥胖,Anatomy_Disease
酮体,肥胖,Anatomy_Disease
中枢神经系统,肥胖,Anatomy_Disease
组胺,黎明现象,Anatomy_Disease
5-羟色胺,黎明现象,Anatomy_Disease
垂体前叶,黎明现象,Anatomy_Disease
GH,黎明现象,Anatomy_Disease
促肾上腺皮质激素,黎明现象,Anatomy_Disease
生长激素,糖尿病,Anatomy_Disease
GH,糖尿病,Anatomy_Disease
胰岛素拮抗性激素,糖尿病,Anatomy_Disease
胰岛素,黎明现象,Anatomy_Disease
FGF-21,黎明现象,Anatomy_Disease
IGBP,黎明现象,Anatomy_Disease
成纤维细胞生长因子21,黎明现象,Anatomy_Disease
胰岛素样生长因子结合蛋白,黎明现象,Anatomy_Disease
GH,胰岛素抵抗,Anatomy_Disease
GH,1型糖尿病,Anatomy_Disease
GH,2型糖尿病,Anatomy_Disease
胰岛素敏,2型糖尿病,Anatomy_Disease
GH,致胰岛素抵抗,Anatomy_Disease
PI-3K,胰岛素抵抗,Anatomy_Disease
IGBP-1,黎明现象,Anatomy_Disease
下丘脑视交叉上核,糖尿病,Anatomy_Disease
静脉血,黎明现象,Anatomy_Disease
IGBP-1,1型糖尿病,Anatomy_Disease
AMPK,动脉粥样硬化,Anatomy_Disease
AMPK,心血管事件,Anatomy_Disease
AMPK,心肌缺血-再灌注损伤,Anatomy_Disease
AMPK,心肌重构,Anatomy_Disease
AMPK,心力衰竭,Anatomy_Disease
心血管,心肌缺血-再灌注损伤,Anatomy_Disease
心血管,心肌重构,Anatomy_Disease
心血管,心力衰竭,Anatomy_Disease
肌肉,2型糖尿病,Anatomy_Disease
颈总动脉,2型糖尿病,Anatomy_Disease
心血管,粥样硬化,Anatomy_Disease
颈动脉,代谢综合征,Anatomy_Disease
股动脉,PCOS,Anatomy_Disease
肱动脉,PCOS,Anatomy_Disease
颈动脉-股动脉,糖尿病,Anatomy_Disease
肱动脉,心血管事件,Anatomy_Disease
血管内皮,1型糖尿病,Anatomy_Disease
内皮,IGT,Anatomy_Disease
内皮,非肥胖2型糖尿病,Anatomy_Disease
内皮,非糖尿病的肥胖,Anatomy_Disease
hsp90,糖尿病,Anatomy_Disease
主动脉内皮细胞,糖尿病,Anatomy_Disease
心脏,心肌梗死,Anatomy_Disease
Akt,心肌再灌注损伤,Anatomy_Disease
心脏,缺血-再灌注损伤,Anatomy_Disease
AMPK,缺血-再灌注损伤,Anatomy_Disease
心肌细胞,心力衰竭,Anatomy_Disease
Akt,心肌肥厚,Anatomy_Disease
AMPK,心肌肥厚,Anatomy_Disease
雷帕霉素,心肌肥厚,Anatomy_Disease
mTOR,心肌肥厚,Anatomy_Disease
心肌内成纤维细胞,心肌肥厚,Anatomy_Disease
心肌细胞,糖尿病,Anatomy_Disease
颈动脉,PCOS,Anatomy_Disease
AMPK,高血糖,Anatomy_Disease
梗死面积,心肌损伤,Anatomy_Disease
肾小管,慢性肾脏病,Anatomy_Disease
肾脏,T2DM,Anatomy_Disease
沓脏,CKD,Anatomy_Disease
肝细胞,MODY5,Anatomy_Disease
1β(HNF1β),MODY5,Anatomy_Disease
HNF1β,MODY5,Anatomy_Disease
S547F,糖尿病,Anatomy_Disease
HNF1β基因,糖尿病,Anatomy_Disease
第17号染色体长臂,糖尿病,Anatomy_Disease
大脑,胰岛素抵抗,Anatomy_Disease
交感神经,阻塞性睡眠呼吸暂停综合征,Anatomy_Disease
Treg细胞,自身免疫性疾病,Anatomy_Disease
Treg亚群,T1DM,Anatomy_Disease
IL-2Rα,移植排斥反应,Anatomy_Disease
IL-2Rα,自身免疫病,Anatomy_Disease
IL-2Rα,T细胞性白血病,Anatomy_Disease
抑制性T细胞,自身免疫性疾病,Anatomy_Disease
Treg,自身免疫性疾病,Anatomy_Disease
IL-2,自身免疫性疾病,Anatomy_Disease
外周血,自身免疫性疾病,Anatomy_Disease
IL-2,胰岛炎,Anatomy_Disease
IL-2,器官特异性自身免疫性疾病,Anatomy_Disease
Treg亚群,糖尿病,Anatomy_Disease
异常T细胞,T细胞性白血病,Anatomy_Disease
活化T细胞,移植排斥反应,Anatomy_Disease
静息T、B细胞,移植排斥反应,Anatomy_Disease
Treg亚群,移植,Anatomy_Disease
胰岛,移植,Anatomy_Disease
RAGE,糖尿病,Anatomy_Disease
RAGE受体,糖尿病,Anatomy_Disease
AGEs,2型糖尿病,Anatomy_Disease
AGEs,低脂联素血症,Anatomy_Disease
ROS,低脂联素血症,Anatomy_Disease
AGEs,动脉粥样硬化,Anatomy_Disease
脂肪细胞,低脂联素血症,Anatomy_Disease
组织蛋白酶,动脉粥样硬化,Anatomy_Disease
颈动脉内膜,2型糖尿病,Anatomy_Disease
微血管,DR,Anatomy_Disease
半胱氨酸蛋白酶,DR,Anatomy_Disease
视网膜色素上皮细胞,年龄相关性黄斑变性,Anatomy_Disease
内源性半胱氨酸蛋白酶,糖尿病,Anatomy_Disease
半胱氨酸蛋白酶,糖尿病严重视网膜病变,Anatomy_Disease
内源性半胱氨酸蛋白酶,动脉粥样硬化,Anatomy_Disease
组织蛋白酶B,动脉粥样硬化,Anatomy_Disease
动脉,冠状动脉粥样硬化,Anatomy_Disease
双侧颈动脉,2型糖尿病,Anatomy_Disease
冠状动脉,ASCVD,Anatomy_Disease
胰岛素,心血管疾病,Anatomy_Disease
脂肪细胞,心血管疾病,Anatomy_Disease
FAS,肥胖,Anatomy_Disease
神经信号肽Y,肥胖,Anatomy_Disease
过氧化物酶体增殖物活化受体,IR,Anatomy_Disease
PPAR,IR,Anatomy_Disease
角鲨烯酶,肥胖,Anatomy_Disease
冠状动脉,冠心病,Anatomy_Disease
冠状动脉,糖尿病,Anatomy_Disease
冠状动脉,冠状动脉病变,Anatomy_Disease
小血管,冠心病,Anatomy_Disease
内皮细胞,冠状动脉病变,Anatomy_Disease
胰岛B细胞,冠状动脉病变,Anatomy_Disease
胰岛素,冠状动脉病变,Anatomy_Disease
小血管,心肌梗死,Anatomy_Disease
左主干,心肌梗死,Anatomy_Disease
胰升糖素样肽1,非酒精性脂肪性肝病,Anatomy_Disease
GLP-1,非酒精性脂肪性肝病,Anatomy_Disease
GLP-1受体,非酒精性脂肪性肝病,Anatomy_Disease
胰升糖素样肽1,NAFLD,Anatomy_Disease
肠道L细胞,NAFLD,Anatomy_Disease
胰岛β细胞,NAFLD,Anatomy_Disease
α细胞,NAFLD,Anatomy_Disease
mRNA,NAFLD,Anatomy_Disease
GLP-1受体,NASH,Anatomy_Disease
GLP-1,NASH,Anatomy_Disease
GLP-1受体,NAFLD,Anatomy_Disease
胰岛素信号通路,NAFLD,Anatomy_Disease
蛋白激酶,NAFLD,Anatomy_Disease
AMPK,NAFLD,Anatomy_Disease
3磷酸肌醇依赖性蛋白激酶-1,NAFLD,Anatomy_Disease
蛋白激酶A,NAFLD,Anatomy_Disease
蛋白激酶B,NAFLD,Anatomy_Disease
蛋白激酶C,NAFLD,Anatomy_Disease
肝细胞,脂肪沉积,Anatomy_Disease
胰岛素受体底物1,糖尿病,Anatomy_Disease
ApoE基因,胰岛素抵抗,Anatomy_Disease
小干扰RNA,低脂联素血症,Anatomy_Disease
磷酸烯醇式丙酮酸羧激酶,胰岛素抵抗,Anatomy_Disease
葡萄糖转运蛋白1(GLUT-1),胰岛素抵抗,Anatomy_Disease
葡萄糖激酶基因,糖尿病,Anatomy_Disease
葡萄糖-6-磷酸酶,糖尿病,Anatomy_Disease
肝细胞,氧化应激,Anatomy_Disease
肝细胞,肝脏脂肪变,Anatomy_Disease
c-Jun氨基末端激酶,NAFLD,Anatomy_Disease
肝脏前体细胞群,NAFLD,Anatomy_Disease
肝脏前体细胞,NAFLD,Anatomy_Disease
前体细胞,NAFLD,Anatomy_Disease
脂代谢相关基因,NAFLD,Anatomy_Disease
脂代谢相关基,NAFLD,Anatomy_Disease
PPARα,NAFLD,Anatomy_Disease
乙酰辅酶A合成酶,NAFLD,Anatomy_Disease
肝,脂质沉积,Anatomy_Disease
PKA,NASH,Anatomy_Disease
AMPK,NASH,Anatomy_Disease
磷酸甲戊二羟酸激酶,糖尿病,Anatomy_Disease
法尼基二磷酸法尼基转移酶1,糖尿病,Anatomy_Disease
肝脏组织,脂肪变,Anatomy_Disease
肝癌细胞,NASH,Anatomy_Disease
胰岛素,NASH,Anatomy_Disease
siRNA,NASH,Anatomy_Disease
脂质氧化相关酶的基因,NAFLD,Anatomy_Disease
葡萄糖依赖性促胰岛素分泌多肽,NAFLD,Anatomy_Disease
肝脏,肝细胞内脂肪沉积,Anatomy_Disease
肝脏,肝脏脂肪变,Anatomy_Disease
肝脏,肝细胞癌,Anatomy_Disease
(siRNA),低脂联素血症,Anatomy_Disease
肝细胞,肝细胞脂肪变,Anatomy_Disease
肝脏前体细胞,肝脏脂肪变,Anatomy_Disease
GLP-1,氧化应激,Anatomy_Disease
前体细胞,氧化应激,Anatomy_Disease
GLP-1,炎症,Anatomy_Disease
GLP-1受体,胰岛素抵抗,Anatomy_Disease
外周组织,餐后高血糖,Anatomy_Disease
视网膜血管内皮,DR,Anatomy_Disease
内皮细胞,心血管疾病,Anatomy_Disease
内皮,心血管疾病,Anatomy_Disease
胰岛|3细胞,餐后高血糖,Anatomy_Disease
胰岛B细胞,餐后高血糖,Anatomy_Disease
小肠上段,T2DM,Anatomy_Disease
胰岛8细胞,T2DM,Anatomy_Disease
胰岛8细胞膜,低血糖,Anatomy_Disease
Wnt,结肠癌,Anatomy_Disease
PPARγ,结肠癌,Anatomy_Disease
NIT-1胰岛细胞,结肠癌,Anatomy_Disease
β-catenin,结肠癌,Anatomy_Disease
TCF,结肠癌,Anatomy_Disease
wnt,糖尿病,Anatomy_Disease
PPAR,动脉粥样硬化,Anatomy_Disease
PPARα,动脉粥样硬化,Anatomy_Disease
β/δ,动脉粥样硬化,Anatomy_Disease
骨髓内皮祖细胞,糖尿病,Anatomy_Disease
坐骨神经,DPN,Anatomy_Disease
EPCs,DPN,Anatomy_Disease
神经滋养血管,糖尿病神经病变,Anatomy_Disease
骨髓内皮祖细胞,糖尿病神经病变,Anatomy_Disease
EPCs,糖尿病神经病变,Anatomy_Disease
促血管生成性、营养神经性细胞因子,糖尿病神经病变,Anatomy_Disease
血管内皮生长因子-A,糖尿病神经病变,Anatomy_Disease
成纤维细胞生长因子-2,糖尿病神经病变,Anatomy_Disease
脑源性神经营养因子,糖尿病神经病变,Anatomy_Disease
基质细胞衍生因子-1α,糖尿病神经病变,Anatomy_Disease
EPCs,糖尿病,Anatomy_Disease
右侧后肢坐骨神经,DPN,Anatomy_Disease
右侧后肢,DPN,Anatomy_Disease
腓骨肌肉,DPN,Anatomy_Disease
臀浅肌,DPN,Anatomy_Disease
血管内皮细胞,糖尿病神经病变,Anatomy_Disease
骨髓,糖尿病神经病变,Anatomy_Disease
骨髓,DPN,Anatomy_Disease
骨髓内皮祖细胞,坐骨神经病变,Anatomy_Disease
EPCs,坐骨神经病变,Anatomy_Disease
坐骨神经,糖尿病周围神经病变,Anatomy_Disease
生理盐水,糖尿病神经病变,Anatomy_Disease
EPCs,死亡,Anatomy_Disease
胰岛α细胞,2型糖尿病,Anatomy_Disease
β细胞功能,2型糖尿病,Anatomy_Disease
β细胞功能,糖尿病,Anatomy_Disease
脂肪,TS,Anatomy_Disease
心血管,中央型肥胖,Anatomy_Disease
心血管,TS,Anatomy_Disease
心血管,糖耐量降低,Anatomy_Disease
冠脉,急性心肌梗死,Anatomy_Disease
心肌,急性心肌梗死,Anatomy_Disease
肌钙蛋白,冠脉支架内再狭窄,Anatomy_Disease
肌钙蛋白,急性心肌梗死,Anatomy_Disease
血液,急性感染,Anatomy_Disease
肾,急性感染,Anatomy_Disease
胰腺,急性感染,Anatomy_Disease
肝,急性感染,Anatomy_Disease
脑,急性感染,Anatomy_Disease
心,急性感染,Anatomy_Disease
心,肾功能不全,Anatomy_Disease
胰岛β细胞功,糖尿病,Anatomy_Disease
胰岛β细胞,2型糖尿病心血管并发症,Anatomy_Disease
内脏脂肪,冠心病,Anatomy_Disease
肝,糖耐量受损,Anatomy_Disease
LKB1,糖耐量受损,Anatomy_Disease
p-AMPK,糖耐量受损,Anatomy_Disease
mcp-1mRNA,糖耐量受损,Anatomy_Disease
mcp-1mRNA,肥胖,Anatomy_Disease
骨骼肌,难治性癫痫,Anatomy_Disease
心脏,难治性癫痫,Anatomy_Disease
MCP-1mRNA,肥胖,Anatomy_Disease
AMPK,糖耐量受损,Anatomy_Disease
AMPK,2型糖尿病,Anatomy_Disease
p-mTOR,糖耐量受损,Anatomy_Disease
mTOR,糖耐量受损,Anatomy_Disease
肝脏,糖耐量受损,Anatomy_Disease
p-mTOR蛋白,糖耐量受损,Anatomy_Disease
LKB1,肥胖,Anatomy_Disease
mTOR,肥胖,Anatomy_Disease
LKB1,胰岛素抵抗,Anatomy_Disease
mcp-1mRNA,胰岛素抵抗,Anatomy_Disease
p-AMPK,胰岛素抵抗,Anatomy_Disease
p-mTOR,胰岛素抵抗,Anatomy_Disease
心血管,癌症,Anatomy_Disease
甲状腺,异位腺瘤,Anatomy_Disease
胸廓,异位腺瘤,Anatomy_Disease
左纵膈,异位腺瘤,Anatomy_Disease
胸骨上方,异位腺瘤,Anatomy_Disease
甲状旁腺,原发性甲状旁腺功能亢进症,Anatomy_Disease
甲状旁腺激素,原发性甲状旁腺功能亢进症,Anatomy_Disease
胸腺,异位腺瘤,Anatomy_Disease
食管,异位腺瘤,Anatomy_Disease
心包膜,异位腺瘤,Anatomy_Disease
纵膈,异位腺瘤,Anatomy_Disease
肾脏,PHPT,Anatomy_Disease
骨骼,PHPT,Anatomy_Disease
中枢神经系统,PHPT,Anatomy_Disease
消化系统,PHPT,Anatomy_Disease
心血管系统,PHPT,Anatomy_Disease
内分泌系统,PHPT,Anatomy_Disease
甲状腺,PHPT,Anatomy_Disease
肿瘤,PHPT,Anatomy_Disease
胸骨,异位腺瘤,Anatomy_Disease
肾脏,肾结石,Anatomy_Disease
甲状旁腺,维生素D缺乏,Anatomy_Disease
胸腺,异位病灶,Anatomy_Disease
纵膈,异位病灶,Anatomy_Disease
食管,异位病灶,Anatomy_Disease
甲状旁腺,甲状腺疾病,Anatomy_Disease
甲状旁腺,甲状旁腺增生,Anatomy_Disease
喉返神经,喉返神经损伤,Anatomy_Disease
肾脏,骨病,Anatomy_Disease
甲状旁腺,复发性甲状旁腺功能亢进,Anatomy_Disease
喉返神经,低钙血症,Anatomy_Disease
成骨细胞,DM,Anatomy_Disease
骨组织,DM,Anatomy_Disease
肠,糖尿病,Anatomy_Disease
维生素D受体,糖尿病,Anatomy_Disease
破骨细胞,糖尿病,Anatomy_Disease
牙齿,糖尿病,Anatomy_Disease
骨,代谢性骨病,Anatomy_Disease
Cbfa1阳性细胞,DM,Anatomy_Disease
RANKL阳性细胞,DM,Anatomy_Disease
护骨素阳性细胞,DM,Anatomy_Disease
维生素D受体,DM,Anatomy_Disease
骨,DM,Anatomy_Disease
成熟破骨细胞,糖尿病,Anatomy_Disease
RANK,糖尿病,Anatomy_Disease
NF-κB受体活化因子,糖尿病,Anatomy_Disease
Cbfal,DM,Anatomy_Disease
骨组织,糖尿病,Anatomy_Disease
骨基质,糖尿病,Anatomy_Disease
肠黏膜细胞,糖尿病,Anatomy_Disease
MC3T3,糖尿病,Anatomy_Disease
ROS17/2.8细胞,糖尿病,Anatomy_Disease
Cbfal基因,糖尿病,Anatomy_Disease
前体破骨细胞,糖尿病,Anatomy_Disease
骨小梁,DM,Anatomy_Disease
肾小管,糖尿病,Anatomy_Disease
成骨细胞,糖尿病肾病,Anatomy_Disease
骨基质,糖尿病肾病,Anatomy_Disease
冠状动脉,心血管事件,Anatomy_Disease
心血管,心血管风险,Anatomy_Disease
肝酯酶,动脉粥样硬化,Anatomy_Disease
动脉壁细胞,AS,Anatomy_Disease
内皮,AS,Anatomy_Disease
血管壁,AS,Anatomy_Disease
细胞壁,AS,Anatomy_Disease
动脉壁,AS,Anatomy_Disease
CETP,AS,Anatomy_Disease
心血管,CVD,Anatomy_Disease
剩留心血管风险,大血管事件,Anatomy_Disease
剩留心血管风险,微血管并发症,Anatomy_Disease
冠状动脉,2型糖尿病,Anatomy_Disease
心血管剩留风险,糖尿病,Anatomy_Disease
心血管剩留风险,2型糖尿病,Anatomy_Disease
HDL,糖尿病,Anatomy_Disease
HDL,心血管事件,Anatomy_Disease
NF-κB通路,骨质疏松,Anatomy_Disease
破骨细胞,骨质疏松,Anatomy_Disease
NF-κB通路,骨质疏松伴铁蓄积,Anatomy_Disease
NF-κB,骨质疏松,Anatomy_Disease
趋化因子,骨质疏松,Anatomy_Disease
粘附分子,骨质疏松,Anatomy_Disease
生长因子,骨质疏松,Anatomy_Disease
转录因子,骨质疏松,Anatomy_Disease
氧化应激相关酶,骨质疏松,Anatomy_Disease
免疫受体,骨质疏松,Anatomy_Disease
NF-κB信号通路,骨质疏松,Anatomy_Disease
成骨细胞,铁蓄积,Anatomy_Disease
破骨细胞,铁蓄积,Anatomy_Disease
细胞呼吸链,骨质疏松,Anatomy_Disease
ROS,铁蓄积,Anatomy_Disease
c-jun激酶,铁蓄积,Anatomy_Disease
FoxO,铁蓄积,Anatomy_Disease
β-catenin,铁蓄积,Anatomy_Disease
NF-κB信号转导通路,铁蓄积,Anatomy_Disease
NF-κB信号通路,铁蓄积,Anatomy_Disease
NF-κB通,铁蓄积,Anatomy_Disease
REL,铁蓄积,Anatomy_Disease
IKK,铁蓄积,Anatomy_Disease
P50,铁蓄积,Anatomy_Disease
P52,铁蓄积,Anatomy_Disease
P65,铁蓄积,Anatomy_Disease
REL-B,铁蓄积,Anatomy_Disease
IkBα,骨质疏松,Anatomy_Disease
IkB,骨质疏松,Anatomy_Disease
S6激酶,骨质疏松,Anatomy_Disease
IKK,骨质疏松,Anatomy_Disease
MAPK,骨质疏松,Anatomy_Disease
MAPKK,骨质疏松,Anatomy_Disease
Raf1,骨质疏松,Anatomy_Disease
Ras,骨质疏松,Anatomy_Disease
膜受体酪氨酸蛋白激酶,骨质疏松,Anatomy_Disease
ROS,骨质疏松,Anatomy_Disease
巨噬细胞集落刺激因子,骨质疏松,Anatomy_Disease
NF-κB受体活化因子配体,骨质疏松,Anatomy_Disease
RANKL,骨质疏松,Anatomy_Disease
破骨前体细胞,骨质疏松,Anatomy_Disease
TRAF6,骨质疏松,Anatomy_Disease
NF-κB通路,铁蓄积,Anatomy_Disease
自由基,铁蓄积,Anatomy_Disease
NF-κB,铁蓄积,Anatomy_Disease
胞浆p-IkBα,铁蓄积,Anatomy_Disease
脊柱,铁蓄积,Anatomy_Disease
RAW264.7细胞,骨质疏松,Anatomy_Disease
自由基,骨吸收,Anatomy_Disease
ROS,骨吸收,Anatomy_Disease
NF-κB通路,骨吸收,Anatomy_Disease
骨组织,骨吸收,Anatomy_Disease
生长激素,2型糖尿病,Anatomy_Disease
生长激素,1型糖尿病,Anatomy_Disease
胰岛β细胞,低血糖,Anatomy_Disease
胰岛素,低血糖,Anatomy_Disease
胰升糖素,1型糖尿病,Anatomy_Disease
皮质醇,1型糖尿病,Anatomy_Disease
肝糖原,低血糖,Anatomy_Disease
生长激素,低血糖,Anatomy_Disease
GH,低血糖,Anatomy_Disease
心脏,冠心病,Anatomy_Disease
冠脉,冠心病,Anatomy_Disease
心脏,心肌间质纤维化,Anatomy_Disease
左室后壁,老年糖尿病,Anatomy_Disease
血小板,糖尿病,Anatomy_Disease
心室,心肌间质纤维化,Anatomy_Disease
Na+-Ca2+离子通道,糖尿病心肌病,Anatomy_Disease
Na+-K+离子通道,糖尿病,Anatomy_Disease
心肌,心肌间质纤维化,Anatomy_Disease
心肌细胞,心肌间质纤维化,Anatomy_Disease
心肌血管内膜下层蛋白,糖尿病,Anatomy_Disease
心脏,心血管病,Anatomy_Disease
心肌,冠心病,Anatomy_Disease
心室,心血管疾病,Anatomy_Disease
左室后壁,糖尿病,Anatomy_Disease
左室后壁,冠心病,Anatomy_Disease
心脏,心肌肥厚,Anatomy_Disease
心脏,心肌细胞劳损,Anatomy_Disease
血小板,冠脉疾病,Anatomy_Disease
HLA-2单倍型,PF,Anatomy_Disease
HLA-2单倍型,NPF,Anatomy_Disease
心肌细胞,内环境紊乱,Anatomy_Disease
胰岛β细胞,1A型,Anatomy_Disease
人类白细胞抗原,FT1D,Anatomy_Disease
HLA-2,FT1D,Anatomy_Disease
胰岛细胞,FT1D,Anatomy_Disease
单核细胞,FT1D,Anatomy_Disease
HLAB62,FT1D,Anatomy_Disease
T淋巴细胞,DIHS,Anatomy_Disease
HLA抗原,PF,Anatomy_Disease
β细胞,FT1D,Anatomy_Disease
HLA,FT1D,Anatomy_Disease
胰腺外分泌组织,FT1D,Anatomy_Disease
胰岛β细胞,DIHS,Anatomy_Disease
胰岛β细胞,暴发性1型糖尿病,Anatomy_Disease
病毒的模式识别受体,FT1D,Anatomy_Disease
胰岛,FT1D,Anatomy_Disease
巨噬细胞,DIHS,Anatomy_Disease
胰腺,急性胰腺炎,Anatomy_Disease
胰腺,脂肪肝,Anatomy_Disease
HLA,1A型,Anatomy_Disease
人类白细胞抗原,1A型,Anatomy_Disease
病毒的模式识别受体,1A型,Anatomy_Disease
胰岛细胞,1A型,Anatomy_Disease
胰岛,1A型,Anatomy_Disease
单核细胞,1A型,Anatomy_Disease
反应性T细胞,FT1D,Anatomy_Disease
HLAB62,DIHS,Anatomy_Disease
心肌细胞,DKA,Anatomy_Disease
β细胞,1A型,Anatomy_Disease
腰椎2-4,2型糖尿病,Anatomy_Disease
L2-4,2型糖尿病,Anatomy_Disease
股骨颈,2型糖尿病,Anatomy_Disease
全髋,2型糖尿病,Anatomy_Disease
腰椎2-4,骨质疏松症,Anatomy_Disease
L2-4,骨质疏松症,Anatomy_Disease
全髋,骨质疏松症,Anatomy_Disease
L2-4,骨量减少,Anatomy_Disease
L2-4,骨质疏松,Anatomy_Disease
股骨颈,骨量减少,Anatomy_Disease
股骨颈,骨质疏松,Anatomy_Disease
全髋,骨量减少,Anatomy_Disease
