from,to,rel
消炎痛,低血钾,Drug_Disease
阿司匹林,低血钾,Drug_Disease
布洛芬,低血钾,Drug_Disease
血管紧张素转化酶抑制剂,低血钾,Drug_Disease
安体舒通,经典型BS,Drug_Disease
血管紧张素酶抑制剂,经典型BS,Drug_Disease
吲哚美辛,经典型BS,Drug_Disease
利尿剂,经典型BS,Drug_Disease
螺内酯片,经典型BS,Drug_Disease
苯扎贝特分散片,经典型BS,Drug_Disease
吲哚美辛肠溶片,经典型BS,Drug_Disease
依那普利,经典型BS,Drug_Disease
保钾利尿剂,低血钾,Drug_Disease
前列腺素合成酶抑制剂,经典型BS,Drug_Disease
消炎痛,经典型BS,Drug_Disease
阿司匹林,经典型BS,Drug_Disease
布洛芬,经典型BS,Drug_Disease
血管紧张素转化酶抑制剂,经典型BS,Drug_Disease
磺脲类,心血管不良事件,Drug_Disease
罗格列酮,缺血性心血管事件,Drug_Disease
罗格列酮,心血管风险,Drug_Disease
二甲双胍,心血管不良事件,Drug_Disease
罗格列酮,心血管不良事件,Drug_Disease
罗格列酮,心肌梗死,Drug_Disease
罗格列酮,死亡,Drug_Disease
磺酰脲类,2型糖尿病,Drug_Disease
罗格列酮,心血管死亡,Drug_Disease
罗格列酮,卒中,Drug_Disease
罗格列酮,心力衰竭,Drug_Disease
罗格列酮,心脏病发作,Drug_Disease
罗格列酮,MACE,Drug_Disease
罗格列酮,主要不良心脏事件,Drug_Disease
罗格列酮,全因死亡,Drug_Disease
罗格列酮,老年糖尿病,Drug_Disease
罗格列酮,冠心病,Drug_Disease
TZD,全因死亡,Drug_Disease
硝酸盐,糖尿病,Drug_Disease
ACEI类,糖尿病,Drug_Disease
吡格列酮,心肌梗死,Drug_Disease
磺酰脲类,心肌梗死,Drug_Disease
罗格列酮,左心室肥厚,Drug_Disease
罗格列酮,心绞痛,Drug_Disease
罗格列酮,缺血性心脏病,Drug_Disease
二甲双胍,缺血性心脏病,Drug_Disease
二甲双胍,心绞痛,Drug_Disease
文迪雅,糖尿病,Drug_Disease
赖脯胰岛素,1型糖尿病,Drug_Disease
胰岛素泵,T1DM,Drug_Disease
速效胰岛素类似物,T1DM,Drug_Disease
门冬胰岛素,T1DM,Drug_Disease
谷赖胰岛素,T1DM,Drug_Disease
优泌乐,T1DM,Drug_Disease
优泌乐,糖尿病,Drug_Disease
CSII,糖尿病,Drug_Disease
赖脯胰岛素,T1DM,Drug_Disease
常规胰岛素,T1DM,Drug_Disease
谷赖胰岛素,严重症状性低血糖,Drug_Disease
赖脯胰岛素,严重症状性低血糖,Drug_Disease
赖胰岛素,严重症状性低血糖,Drug_Disease
胰岛素类似物,T1DM,Drug_Disease
常规人胰岛素,T1DM,Drug_Disease
常规人胰岛素,糖尿病,Drug_Disease
预混胰岛素,T1DM,Drug_Disease
甘精胰岛素,T1DM,Drug_Disease
优泌林R,T1DM,Drug_Disease
优泌林N,T1DM,Drug_Disease
赖脯,T1DM,Drug_Disease
常规胰岛素,糖尿病,Drug_Disease
赖脯胰岛,糖尿病,Drug_Disease
速效胰岛素,T1DM,Drug_Disease
赖脯胰岛素,糖尿病酮症酸中毒,Drug_Disease
赖脯胰岛素,DKA,Drug_Disease
常规胰岛素,DKA,Drug_Disease
人胰岛素,T1DM,Drug_Disease
赖脯胰岛素,自身免疫性疾病,Drug_Disease
胰岛素,自身免疫性疾病,Drug_Disease
降糖药,CCVD,Drug_Disease
降糖药,IGT,Drug_Disease
胰升糖素样肽1类似物,非酒精性脂肪肝,Drug_Disease
高脂,NAFLD,Drug_Disease
GLP-1类似物,NAFLD,Drug_Disease
GLP-1类似物,非酒精性脂肪肝,Drug_Disease
胰升糖素样肽1(GLP-1)类似物,NAFLD,Drug_Disease
降糖药物,NAFLD,Drug_Disease
利拉鲁肽,NAFLD,Drug_Disease
GLP-1,NAFLD,Drug_Disease
GLP-1类似物,肝脏脂肪变性,Drug_Disease
胰升糖素样肽1(GLP-1)类似物,代谢综合征,Drug_Disease
胰升糖素样肽1(GLP-1)类似物,MS,Drug_Disease
降糖药物,MS,Drug_Disease
IL-1β受体拮抗剂,2型糖尿病,Drug_Disease
药物,2型糖尿病,Drug_Disease
单纯基础胰岛素,2型糖尿病,Drug_Disease
去乙酰化酶抑制剂,追赶生长,Drug_Disease
DNA甲基转移酶抑制剂,追赶生长,Drug_Disease
白藜芦醇,追赶生长,Drug_Disease
噻唑烷二酮,LADA,Drug_Disease
TZDs,LADA,Drug_Disease
罗格列酮,LADA,Drug_Disease
胰岛素,LADA,Drug_Disease
TZD,糖尿病,Drug_Disease
TZD,LADA,Drug_Disease
免疫抑制剂,1型糖尿病,Drug_Disease
免疫抑制剂,T1DM,Drug_Disease
甲状腺激素,甲状腺疾病,Drug_Disease
抗甲状腺药物,甲状腺疾病,Drug_Disease
α-硫辛酸,糖尿病肾脏疾病,Drug_Disease
LA,糖尿病肾脏疾病,Drug_Disease
α-硫辛酸,肾小球系膜细胞增殖,Drug_Disease
高糖,肾小球系膜细胞增殖,Drug_Disease
雷帕霉素,肾小球系膜细胞增殖,Drug_Disease
LA,肾小球系膜细胞增殖,Drug_Disease
α-硫辛酸,糖尿病,Drug_Disease
LA,糖尿病,Drug_Disease
高糖,糖尿病,Drug_Disease
LA,胰岛素抵抗,Drug_Disease
雷帕霉素,胰岛素抵抗,Drug_Disease
高糖,胰岛素抵抗,Drug_Disease
LA,脑血管内皮细胞缺血再灌注损伤,Drug_Disease
LA,高糖诱导的大鼠肾小球系膜细胞增殖,Drug_Disease
LY294002,肾小球系膜细胞增殖,Drug_Disease
STO-609,肾小球系膜细胞增殖,Drug_Disease
CaMKK抑制剂,肾小球系膜细胞增殖,Drug_Disease
STO-6095,肾小球系膜细胞增殖,Drug_Disease
LY294002,DKD,Drug_Disease
LA,DKD,Drug_Disease
高糖,糖尿病肾病,Drug_Disease
LA,糖尿病肾病,Drug_Disease
STO-609,糖尿病肾病,Drug_Disease
LA,糖尿病周围神经病变,Drug_Disease
LA,糖尿病神经病变,Drug_Disease
LA,炎症,Drug_Disease
抗甲状腺药物,GD,Drug_Disease
ATD,GD,Drug_Disease
左旋甲状腺素,黏液性水肿昏迷,Drug_Disease
左旋甲状腺素,MC,Drug_Disease
ATD,围产期甲状腺功能亢进,Drug_Disease
甲巯咪唑,GD,Drug_Disease
MMI,GD,Drug_Disease
PTU,GD,Drug_Disease
丙基硫氧嘧啶,GD,Drug_Disease
BRAF抑制剂,PTC,Drug_Disease
BRAF药物,PTC,Drug_Disease
RAI,PTC,Drug_Disease
RAI,分化型甲状腺癌,Drug_Disease
RAI,DTC,Drug_Disease
索拉非尼,DTC,Drug_Disease
索拉非尼,PFS,Drug_Disease
索拉非尼,肺部转移,Drug_Disease
索拉非尼,甲状腺髓样癌,Drug_Disease
生长抑素类似物,甲状腺髓样癌,Drug_Disease
组蛋白去乙酰化酶抑制剂,甲状腺髓样癌,Drug_Disease
AB3,甲状腺髓样癌,Drug_Disease
T4,甲减,Drug_Disease
左旋甲状腺素,心血管疾病,Drug_Disease
MMI,甲状腺功能亢进,Drug_Disease
RAI,肿瘤,Drug_Disease
RAI,甲状腺癌,Drug_Disease
生长抑素类似物,MTC,Drug_Disease
组蛋白去乙酰化酶抑制剂,MTC,Drug_Disease
AB3,MTC,Drug_Disease
SGLT2i,2型糖尿病,Drug_Disease
钠-葡萄糖共转运蛋白2抑制剂,2型糖尿病,Drug_Disease
SGLT2i,糖尿病,Drug_Disease
钠-葡萄糖共转运蛋白2抑制剂,糖尿病,Drug_Disease
SGLT2i,家族性肾性糖尿,Drug_Disease
卡格列净,2型糖尿病,Drug_Disease
托拉塞米,2型糖尿病,Drug_Disease
氢氯噻嗪,2型糖尿病,Drug_Disease
辛伐他汀,2型糖尿病,Drug_Disease
雷米普利,2型糖尿病,Drug_Disease
异搏定,2型糖尿病,Drug_Disease
华法林,2型糖尿病,Drug_Disease
艾格列净,2型糖尿病,Drug_Disease
袢利尿剂,2型糖尿病,Drug_Disease
达格列净,膀胱癌,Drug_Disease
艾格列净,慢性肾功能不全,Drug_Disease
卡格列净,糖尿病,Drug_Disease
艾格列净,糖尿病,Drug_Disease
格列吡嗪,2型糖尿病,Drug_Disease
SGLT2i,葡葡糖-半乳糖吸收不良,Drug_Disease
达格列净,终末期肾脏病,Drug_Disease
卡格列净,肾功能不全,Drug_Disease
达格列净,心衰,Drug_Disease
达格列净,高血压,Drug_Disease
艾格列净,心血管疾病,Drug_Disease
达格列净,泌尿系感染,Drug_Disease
卡格列净,慢性肾功能不全,Drug_Disease
袢利尿剂,血容量衰竭,Drug_Disease
达格列净,心血管疾病,Drug_Disease
Qsymia,肥胖,Drug_Disease
Lorcaserin,肥胖,Drug_Disease
α-硫辛酸,2型糖尿病,Drug_Disease
CSII,2型糖尿病,Drug_Disease
罗格列酮,胰岛素抵抗,Drug_Disease
性激素,IHH,Drug_Disease
人绒毛膜促性腺激素,IHH,Drug_Disease
HCG,IHH,Drug_Disease
人绝经期促性腺激素,IHH,Drug_Disease
HMG,IHH,Drug_Disease
FSH,IHH,Drug_Disease
GnRH,PCOS,Drug_Disease
促性腺激素释放激素,性腺疾病,Drug_Disease
GnRH,性腺疾病,Drug_Disease
GnRH,肥胖,Drug_Disease
药物治疗,肥胖,Drug_Disease
药物治疗,2型糖尿病,Drug_Disease
药物治疗,代谢性疾病,Drug_Disease
钙剂,肥胖,Drug_Disease
GH抑制剂,黎明现象,Drug_Disease
培维索孟,黎明现象,Drug_Disease
新型GH抑制剂,黎明现象,Drug_Disease
FGF-21类似物,2型糖尿病,Drug_Disease
FGF-21类似物,肥胖,Drug_Disease
赛庚啶,黎明现象,Drug_Disease
长效胰岛素类似物,黎明现象,Drug_Disease
胰岛素,黎明现象,Drug_Disease
GH,2型糖尿病,Drug_Disease
奥曲肽,2型糖尿病,Drug_Disease
GH拮抗剂,2型糖尿病,Drug_Disease
二甲双胍,黎明现象,Drug_Disease
磺脲类降糖药,黎明现象,Drug_Disease
基础胰岛素,黎明现象,Drug_Disease
NPH,黎明现象,Drug_Disease
LA-IA,黎明现象,Drug_Disease
CSII,黎明现象,Drug_Disease
速效胰岛素,黎明现象,Drug_Disease
中效低精蛋白胰岛素,黎明现象,Drug_Disease
胰岛素泵,黎明现象,Drug_Disease
新型GH抑制剂,2型糖尿病,Drug_Disease
培维索孟,肥胖,Drug_Disease
新型GH抑制剂,肥胖,Drug_Disease
培维索孟,2型糖尿病,Drug_Disease
GH抑制剂,2型糖尿病,Drug_Disease
GH抑制剂,肥胖,Drug_Disease
二甲双胍,动脉粥样硬化,Drug_Disease
二甲双胍,心肌缺血-再灌注损伤,Drug_Disease
二甲双胍,心肌重构,Drug_Disease
二甲双胍,糖尿病相关死亡,Drug_Disease
二甲双胍,全因死亡,Drug_Disease
二甲双胍,中风,Drug_Disease
磺脲类药物,全因死亡,Drug_Disease
胰岛素,全因死亡,Drug_Disease
曲尼司特,2型糖尿病,Drug_Disease
格列吡嗪,心血管事件,Drug_Disease
非胰岛素增敏剂,2型糖尿病,Drug_Disease
磺脲类药物,2型糖尿病合并心力衰竭,Drug_Disease
二甲双胍,2型糖尿病合并心力衰竭,Drug_Disease
二甲双胍,收缩性心力衰竭,Drug_Disease
二甲双胍,心脑血管疾病,Drug_Disease
二甲双胍,心脏病发作,Drug_Disease
二甲双胍,粥样硬化,Drug_Disease
格列苯脲,2型糖尿病,Drug_Disease
二甲双胍,代谢综合征,Drug_Disease
二甲双胍,原发性高血压,Drug_Disease
二甲双胍,内皮功能障碍,Drug_Disease
二甲双胍,非糖尿病的肥胖,Drug_Disease
二甲双胍,非肥胖2型糖尿病,Drug_Disease
二甲双胍,血脂异常,Drug_Disease
叶酸,PCOS,Drug_Disease
二甲双胍,心肌损伤,Drug_Disease
二甲双胍,缺血-再灌注损伤,Drug_Disease
二甲双胍,心肌再灌注损伤,Drug_Disease
二甲双胍,心肌肥厚,Drug_Disease
二甲双胍,死亡风险,Drug_Disease
磺脲类药物,心肌梗死,Drug_Disease
二甲双胍,冠状动脉粥样硬化性心脏病,Drug_Disease
格列吡嗪,冠状动脉粥样硬化性心脏病,Drug_Disease
非胰岛素增敏剂,心力衰竭,Drug_Disease
磺脲类药物,心力衰竭,Drug_Disease
胰岛素,心力衰竭,Drug_Disease
磺脲类药物,死亡风险,Drug_Disease
超重,2型糖尿病,Drug_Disease
vWF,1型糖尿病,Drug_Disease
二甲双胍,高脂血症,Drug_Disease
二甲双胍,高血糖,Drug_Disease
口服降糖药,CKD,Drug_Disease
经肾排泄药物,CKD,Drug_Disease
第一代磺脲类药物,CKD,Drug_Disease
第二代磺脲类药物,CKD,Drug_Disease
列本脲,CKD,Drug_Disease
格列关脲,CKD,Drug_Disease
吡格列酮,CKD,Drug_Disease
伏格列波糖,CKD,Drug_Disease
西格列汀,CKD,Drug_Disease
DPP-4抑制剂,CKD,Drug_Disease
沙格列汀,CKD,Drug_Disease
P4抑制剂,CKD,Drug_Disease
利格列汀,T2DM,Drug_Disease
降糖药,CKD,Drug_Disease
CI,T2DM,Drug_Disease
CI,CKD,Drug_Disease
吡格列酮,心力衰竭,Drug_Disease
1~4期,T2DM,Drug_Disease
利格列汀,利格列汀,Drug_Disease
降糖药物,新发糖尿病,Drug_Disease
降糖药物,newlyonsetdiabetes,Drug_Disease
降糖药物,NOD,Drug_Disease
胰岛素,newlyonsetdiabetes,Drug_Disease
胰岛素,NOD,Drug_Disease
IL-2Ra,移植后新发糖尿病,Drug_Disease
IL-2受体拮抗剂,器官移植后急性排斥反应,Drug_Disease
巴利昔单抗,器官移植后急性排斥反应,Drug_Disease
达利珠单抗,器官移植后急性排斥反应,Drug_Disease
CNI,移植后排斥反应,Drug_Disease
糖皮质激素,移植后排斥反应,Drug_Disease
单克隆抗体制剂,移植后排斥反应,Drug_Disease
IL-2Ra,急性排斥反应,Drug_Disease
Bas,急性排斥反应,Drug_Disease
Dac,急性排斥反应,Drug_Disease
免疫抑制剂,移植后新发糖尿病,Drug_Disease
糖皮质激素,移植后新发糖尿病,Drug_Disease
钙调磷酸酶抑制剂,移植后新发糖尿病,Drug_Disease
IL-2受体拮抗剂,移植后糖尿病,Drug_Disease
IL-2Ra,移植后糖尿病,Drug_Disease
IL-2受体拮抗剂,PTDM,Drug_Disease
IL-2类似物,糖尿病,Drug_Disease
钙调磷酸酶抑制剂,移植后排斥反应,Drug_Disease
免疫抑制剂,移植后排斥反应,Drug_Disease
新型免疫抑制剂,移植后排斥反应,Drug_Disease
白细胞介素2(interleukin2)受体拮抗剂,急性排斥反应,Drug_Disease
抗CD25单克隆抗体,急性排斥反应,Drug_Disease
IL-Ra,PTDM,Drug_Disease
IL-Ra,移植后糖尿病,Drug_Disease
IL-Ra,糖尿病,Drug_Disease
IL-2Ra,移植,Drug_Disease
IL-2Ra,糖尿病,Drug_Disease
IL-2Ra,移植后急性排斥反应,Drug_Disease
巴利昔单抗,移植后急性排斥反应,Drug_Disease
达利珠单抗,移植后急性排斥反应,Drug_Disease
单克隆抗体制剂,急性排斥反应,Drug_Disease
抗胸腺球蛋白,NODAT,Drug_Disease
IL-2Ra,NODAT,Drug_Disease
巴利昔单抗,NODAT,Drug_Disease
激素,NODAT,Drug_Disease
MMF,NODAT,Drug_Disease
CsA,NODAT,Drug_Disease
巴利昔单抗,IGT,Drug_Disease
IL-2Ra,严重胰岛炎,Drug_Disease
CsA,糖尿病,Drug_Disease
免疫抑制剂,NODAT,Drug_Disease
糖皮质激素,NODAT,Drug_Disease
CNIs,NODAT,Drug_Disease
IL-2Ra,自身免疫性疾病,Drug_Disease
免疫抑制剂,移植后急性排斥反应,Drug_Disease
糖皮质激素,移植后急性排斥反应,Drug_Disease
血管紧张素2,低脂联素血症,Drug_Disease
AGEs抑制剂,肥胖,Drug_Disease
AGEs抑制剂,2型糖尿病,Drug_Disease
AGEs抑制剂,糖尿病,Drug_Disease
二甲双胍,慢性心力衰竭,Drug_Disease
SGLT-2抑制剂,T2DM,Drug_Disease
TZDs,T2DM,Drug_Disease
葡萄糖,低血糖,Drug_Disease
非胰岛素降糖药物,T2DM,Drug_Disease
非胰岛素降糖药,肾功能不全,Drug_Disease
恩格列净,CKD,Drug_Disease
利拉鲁肽,肾脏事件复合终点,Drug_Disease
恩格列净,肾脏事件复合终点,Drug_Disease
坎格列净,肾脏事件复合终点,Drug_Disease
达格列净,肾脏事件复合终点,Drug_Disease
新型长效GLP-1受体激动剂,T2DM,Drug_Disease
索马鲁肽,T2DM,Drug_Disease
中效胰岛素(NPH),糖尿病酮症酸中毒,Drug_Disease
长效胰岛素(PZI),糖尿病酮症酸中毒,Drug_Disease
甘精胰岛素,糖尿病酮症酸中毒,Drug_Disease
德谷胰岛素,糖尿病酮症酸中毒,Drug_Disease
预混门冬胰岛素,2型糖尿病,Drug_Disease
预混赖脯胰岛素,2型糖尿病,Drug_Disease
德谷胰岛素,2型糖尿病,Drug_Disease
二甲双胍,ACS,Drug_Disease
二甲双胍,对比剂肾病,Drug_Disease
口服降糖药,心力衰竭,Drug_Disease
DPP-4抑制剂,慢性心力衰竭,Drug_Disease
阿格列汀,心力衰竭,Drug_Disease
利拉鲁肽,心力衰竭,Drug_Disease
利司那肽,心力衰竭,Drug_Disease
恩格列净,心力衰竭,Drug_Disease
SUs,心力衰竭,Drug_Disease
甘精胰岛素,心力衰竭,Drug_Disease
非胰岛素降糖药物,CKD,Drug_Disease
坎格列净,急性肾损伤,Drug_Disease
达格列净,急性肾损伤,Drug_Disease
新型长效GLP-1受体激动剂,心血管事件,Drug_Disease
索马鲁肽,心血管事件,Drug_Disease
茶多酚,心血管疾病,Drug_Disease
GTE,MS,Drug_Disease
绿茶提取物,MS,Drug_Disease
GTE,肥胖,Drug_Disease
纯纤维素,肥胖,Drug_Disease
GTE,PCOS,Drug_Disease
GTE,多囊卵巢综合征,Drug_Disease
纤维素胶囊,多囊卵巢综合征,Drug_Disease
纤维素胶囊,PCOS,Drug_Disease
纤维素胶囊,肥胖,Drug_Disease
GTP,肥胖,Drug_Disease
茶多酚,肥胖,Drug_Disease
GTE,高脂血症,Drug_Disease
GTE,IR,Drug_Disease
GLP-1类药物,非酒精性脂肪性肝病,Drug_Disease
GLP-1类药物,NAFLD,Drug_Disease
二肽基肽酶-4(DPP-4)抑制剂,NAFLD,Drug_Disease
GLP-1药物,NAFLD,Drug_Disease
葡萄糖,NAFLD,Drug_Disease
DPP-4抑制剂,NAFLD,Drug_Disease
口服葡萄糖,NAFLD,Drug_Disease
GLP-1类似物,2型糖尿病,Drug_Disease
艾塞那肽,NAFLD,Drug_Disease
利拉鲁肽,胰岛素抵抗,Drug_Disease
GLP-1类似物,氧化应激,Drug_Disease
艾塞那肽,肝脏脂肪变,Drug_Disease
利拉鲁肽,低脂联素血症,Drug_Disease
DPP-4抑制剂,NASH,Drug_Disease
高脂,糖尿病,Drug_Disease
GLP-1药物,糖尿病,Drug_Disease
利拉鲁肽,脂肪变,Drug_Disease
艾塞那肽类似物,NASH,Drug_Disease
GLP-1受体阻滞剂,NASH,Drug_Disease
GLP-1,NASH,Drug_Disease
exendin9-39,NASH,Drug_Disease
AC3174,NASH,Drug_Disease
维格列汀,NAFLD,Drug_Disease
AC3174,NAFLD,Drug_Disease
吡格列酮,NAFLD,Drug_Disease
GLP-1类药物,肝脏病变,Drug_Disease
二肽基肽酶-4(DPP-4)抑制剂,2型糖尿病,Drug_Disease
口服葡萄糖,糖尿病,Drug_Disease
GLP-1类似物,糖代谢异常,Drug_Disease
DPP-4抑制剂,糖代谢异常,Drug_Disease
DPP-4抑制剂,肝细胞脂肪变,Drug_Disease
西格列汀,肝细胞脂肪变,Drug_Disease
GLP-1类似物,肥胖,Drug_Disease
艾塞那肽,肥胖,Drug_Disease
GLP-1药物,胰岛素抵抗,Drug_Disease
胰岛素,急性心肌梗死后心血管终点,Drug_Disease
a一糖苷酶抑制剂,T2DM,Drug_Disease
米格列醇,T2DM,Drug_Disease
伏格列波糖,T2DM,Drug_Disease
Q一糖苷酶抑制剂,T2DM,Drug_Disease
糖苷酶抑制剂,T2DM,Drug_Disease
磺脲类药物,肝、肾功能不全,Drug_Disease
米格列奈,T2DM,Drug_Disease
格列奈,肾功能不全,Drug_Disease
DPP-4酶抑制剂,T2DM,Drug_Disease
短效人胰岛素,T2DM,Drug_Disease
速效胰岛素类似物,T2DM,Drug_Disease
短效胰岛素,T2DM,Drug_Disease
短效GLP-1受体激动剂,T2DM,Drug_Disease
短效促泌剂,T2DM,Drug_Disease
西格列汀,心血管不良事件,Drug_Disease
阿格列汀,心血管不良事件,Drug_Disease
沙格列汀,心血管不良事件,Drug_Disease
利司那肽,心血管不良事件,Drug_Disease
胰岛素,心血管不良事件,Drug_Disease
GLP-1受体激动剂,心血管不良事件,Drug_Disease
短效磺脲类促泌剂,低血糖,Drug_Disease
短效磺脲类药物,低血糖,Drug_Disease
链脲佐菌素,DPN,Drug_Disease
生理盐水,DPN,Drug_Disease
精氨酸,2型糖尿病,Drug_Disease
DDP-4抑制剂,2型糖尿病,Drug_Disease
"二肽基肽酶-4(Dipeptidylpeptidase-4inhibitor,DPP-4)抑制剂",糖尿病,Drug_Disease
SAXA,2型糖尿病,Drug_Disease
沙格列汀,非致死性心肌梗死,Drug_Disease
沙格列汀,非致死性脑卒中,Drug_Disease
沙格列汀,心血管死亡,Drug_Disease
人胰升糖素样肽1类似物,2型糖尿病,Drug_Disease
支链氨基酸,难治性癫痫,Drug_Disease
葡萄糖,糖耐量受损,Drug_Disease
维生素D,PHPT,Drug_Disease
口服双膦酸盐,PHPT,Drug_Disease
降钙素,PHPT,Drug_Disease
降钙素,高钙血症,Drug_Disease
维生素D,喉返神经损伤,Drug_Disease
异位病灶,维生素D缺乏,Drug_Disease
降钙素,骨质疏松,Drug_Disease
格列苯脲,糖尿病,Drug_Disease
胰岛素,孕期高血糖,Drug_Disease
口服降糖药物,GDM,Drug_Disease
metformin,GDM,Drug_Disease
格列苯脲,GDM,Drug_Disease
glibenclamide,GDM,Drug_Disease
中性鱼精蛋白锌胰岛素,糖尿病,Drug_Disease
neutralprotaminehagedorn,糖尿病,Drug_Disease
NPH,糖尿病,Drug_Disease
insulinaspart,糖尿病,Drug_Disease
insulinlispro,糖尿病,Drug_Disease
地特胰岛素,糖尿病,Drug_Disease
insulindetemir,糖尿病,Drug_Disease
活性维生素D,糖尿病,Drug_Disease
生素D3,DM,Drug_Disease
维生素D,Charcot关节病,Drug_Disease
维生素D,糖尿病骨病,Drug_Disease
骨代谢双向调节剂,糖尿病,Drug_Disease
维生素D,代谢性骨病,Drug_Disease
"1,25-二羟维生素D3",DM,Drug_Disease
"1,25-(OH)2D3",DM,Drug_Disease
维生素D,DM,Drug_Disease
骨化三醇,DM,Drug_Disease
"1,25-(OH)2D3",糖尿病,Drug_Disease
维生素D,糖尿病肾病,Drug_Disease
骨化三醇,糖尿病,Drug_Disease
"1,25-(OH)2D3",糖尿病肾病,Drug_Disease
他汀类药物,致AS性血脂异常,Drug_Disease
他汀类药物,剩留心血管风险,Drug_Disease
他汀类药物,心血管事件,Drug_Disease
他汀类,冠心病,Drug_Disease
他汀类,心血管剩留风险,Drug_Disease
吉非贝齐,心血管事件,Drug_Disease
抗氧化剂,AS,Drug_Disease
吉非贝齐,冠脉事件,Drug_Disease
吉非贝齐,心肌梗死,Drug_Disease
吉非贝齐,冠心病,Drug_Disease
贝特类药物,冠心病,Drug_Disease
他汀类,大血管病变,Drug_Disease
他汀类,MS,Drug_Disease
阿托伐他汀,MS,Drug_Disease
他汀类,微血管事件,Drug_Disease
贝特类,微血管事件,Drug_Disease
贝特,2型糖尿病,Drug_Disease
贝特类药物,高TG,Drug_Disease
贝特类药物,低HDL-C,Drug_Disease
贝特类药物,高TG合并低HDL-C,Drug_Disease
他汀类,糖尿病视网膜病变,Drug_Disease
他汀类,糖尿病肾病,Drug_Disease
贝特,糖尿病视网膜病变,Drug_Disease
贝特,糖尿病肾病,Drug_Disease
吉非贝齐,冠状动脉事件,Drug_Disease
吉非贝齐,心源性死亡,Drug_Disease
他汀类,代谢综合征,Drug_Disease
他汀类药物,MS,Drug_Disease
瑞舒伐他汀,代谢综合征,Drug_Disease
瑞舒伐他汀,MS,Drug_Disease
阿托伐他汀,代谢综合征,Drug_Disease
他汀类药物,剩留风险,Drug_Disease
贝特,心血管事件,Drug_Disease
贝特类药物,心血管事件,Drug_Disease
降铁制剂,骨质疏松,Drug_Disease
铁鳌合剂1-N-二十二烷基三乙烯三胺,骨质疏松,Drug_Disease
DoTTPA,骨质疏松,Drug_Disease
降铁药物,骨质疏松,Drug_Disease
甲磺酸去铁胺,骨质疏松,Drug_Disease
DFO,铁蓄积,Drug_Disease
DFO,骨质疏松,Drug_Disease
降铁药,骨质疏松,Drug_Disease
NF-κB抑制剂,骨质疏松,Drug_Disease
SargachromanolG,骨质疏松,Drug_Disease
抑制剂NAC,骨质疏松,Drug_Disease
NecroX-7,骨质疏松,Drug_Disease
SC-514,骨质疏松,Drug_Disease
NF-κB通路抑制剂,骨质疏松,Drug_Disease
外源性降铁药,骨质疏松,Drug_Disease
降铁药,绝经妇女骨质疏松症,Drug_Disease
抑制剂NAC,铁蓄积,Drug_Disease
NecroX-7,骨吸收,Drug_Disease
SC-514,骨吸收,Drug_Disease
NF-κB通路抑制剂,骨吸收,Drug_Disease
外源性降铁药,铁蓄积,Drug_Disease
NF-κB通路抑制剂,铁蓄积,Drug_Disease
酒精,2型糖尿病,Drug_Disease
胰岛素,无症状低血糖,Drug_Disease
胰岛素,心梗,Drug_Disease
他汀类,心衰,Drug_Disease
转换酶抑制剂,糖尿病,Drug_Disease
华法林,缺血性心血管不良事件,Drug_Disease
噻嗪类利尿剂,心血管疾病,Drug_Disease
血管紧张素转换酶抑制剂,心衰,Drug_Disease
血管紧张素受体拮抗剂,心衰,Drug_Disease
转换酶抑制剂,心衰,Drug_Disease
他汀,高脂血症,Drug_Disease
氯吡格雷,2型糖尿病,Drug_Disease
普拉格雷,2型糖尿病,Drug_Disease
二甲双胍,卒中,Drug_Disease
普拉格雷,冠脉疾病,Drug_Disease
氯吡格雷,冠脉疾病,Drug_Disease
噻嗪类利尿剂,糖尿病,Drug_Disease
胰岛素,再梗,Drug_Disease
β受体阻滞剂,心衰,Drug_Disease
二甲双胍,心梗,Drug_Disease
二甲双胍,猝死,Drug_Disease
二甲双胍,外周血管疾病,Drug_Disease
胰岛素,卒中,Drug_Disease
磺脲类,卒中,Drug_Disease
磺脲类,全因死亡,Drug_Disease
阿司匹林,PAD,Drug_Disease
氯吡格雷,PAD,Drug_Disease
P2Y12受体拮抗剂,2型糖尿病,Drug_Disease
P2Y12受体拮抗剂,冠脉疾病,Drug_Disease
胰岛素,脆性糖尿病,Drug_Disease
诺和锐,DKA,Drug_Disease
甘精胰岛素,DKA,Drug_Disease
胰高糖素,FT1D,Drug_Disease
α糖苷酶抑制剂,糖尿病,Drug_Disease
α糖苷酶抑制剂,脆性糖尿病,Drug_Disease
二甲双胍,脆性糖尿病,Drug_Disease
二甲双胍,DKA,Drug_Disease
α糖苷酶抑制剂,DKA,Drug_Disease
降糖药物,骨折,Drug_Disease
格列酮类,2型糖尿病,Drug_Disease
降糖药,2型糖尿病,Drug_Disease
降糖药,心血管事件,Drug_Disease
艾塞那肽,心血管事件,Drug_Disease
GLP-1类似物,心血管疾病,Drug_Disease
GLP-1,心血管疾病,Drug_Disease
DPP-4抑制剂,心肌梗死,Drug_Disease
G-CSF,心肌梗死,Drug_Disease
粒细胞集落刺激因子,心肌梗死,Drug_Disease
DPP-4,动脉粥样硬化,Drug_Disease
西格列汀,肥胖,Drug_Disease
西格列汀,糖耐量受损,Drug_Disease
